case,equality,constant
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl628.smt2,0.2962194,0.0000297
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn345.smt2,0.3044484,0.0000305
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn564.smt2,0.3074182,0.0000331
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1205.smt2,0.306313,0.0000416
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl1026.smt2,0.3032396,0.0000412
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl847.smt2,0.3027626,0.0000303
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl944.smt2,0.2787778,0.0000412
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn1309.smt2,0.2414186,0.0000878
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn624.smt2,0.3084476,0.0000309
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl850.smt2,0.3032489,0.0000304
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn199.smt2,0.3079614,0.0000417
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn473.smt2,0.2900697,0.0000872
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl978.smt2,0.310621,0.000046
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl383.smt2,0.305457,0.000046
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn1291.smt2,0.2999767,0.0000583
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn987.smt2,0.288396,0.0000427
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn112.smt2,0.2897817,0.0000428
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl1113.smt2,0.3078009,0.0000308
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/dead_dnd019.smt2,0.3007778,0.0000443
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl373.smt2,0.2852142,0.000042
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl757.smt2,0.3047719,0.0000493
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl308.smt2,0.3147317,0.0000428
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl1235.smt2,0.2984815,0.000058
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1211.smt2,0.3136854,0.0000427
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1049.smt2,0.3183676,0.000048
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn410.smt2,0.2860865,0.0000556
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn279.smt2,0.2953857,0.0000573
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl203.smt2,0.2872872,0.0000618
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn286.smt2,0.2922591,0.0000879
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn545.smt2,0.31112,0.0000335
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl458.smt2,0.3160927,0.0000476
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn1184.smt2,0.2512977,0.0000766
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn906.smt2,0.3077539,0.0000463
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl037.smt2,0.3026485,0.0001174
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn315.smt2,0.3076923,0.0000417
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn917.smt2,0.3033365,0.000062
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl1227.smt2,0.3050903,0.0000413
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl1003.smt2,0.3121478,0.000047
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl273.smt2,0.2954845,0.0000575
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl1239.smt2,0.307426,0.0000598
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl748.smt2,0.2879114,0.0000423
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn985.smt2,0.2826341,0.0000418
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1098.smt2,0.315636,0.000043
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl660.smt2,0.3082422,0.0000417
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl312.smt2,0.3036554,0.0000413
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl1058.smt2,0.2916667,0.0000566
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl195.smt2,0.3054845,0.0000305
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl1018.smt2,0.2879721,0.0000618
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn364.smt2,0.3115469,0.0000636
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl069.smt2,0.3191614,0.0001172
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn452.smt2,0.2958473,0.0000635
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl1108.smt2,0.303397,0.0000303
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn095.smt2,0.2086739,0.0000759
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn797.smt2,0.304002,0.0000449
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn084.smt2,0.2818627,0.0000606
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl214.smt2,0.2888466,0.0000978
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn118.smt2,0.2950374,0.0000436
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1207.smt2,0.291665,0.0000396
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl981.smt2,0.3138041,0.0000464
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl103.smt2,0.292695,0.0000432
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/dead_dnd062.smt2,0.2950617,0.0000884
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl783.smt2,0.3043808,0.0000304
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn719.smt2,0.3082173,0.0000308
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl1160.smt2,0.3154974,0.0000316
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl542.smt2,0.3117805,0.000036
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl579.smt2,0.2976258,0.0000403
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl764.smt2,0.3049068,0.0000493
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn1158.smt2,0.3002891,0.0000408
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1209.smt2,0.3071289,0.0000417
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn290.smt2,0.3133891,0.0000425
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl471.smt2,0.2898077,0.0000623
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl546.smt2,0.3102625,0.0000358
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl1081.smt2,0.3060093,0.0000461
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn990.smt2,0.2823047,0.0000417
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn814.smt2,0.3166957,0.0000317
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn379.smt2,0.292598,0.0000433
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl010.smt2,0.315457,0.0000467
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn122.smt2,0.2806907,0.0000602
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn739.smt2,0.3048576,0.0000305
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn621.smt2,0.304217,0.0000305
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl842.smt2,0.314862,0.0000315
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn696.smt2,0.3096522,0.000031
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1253.smt2,0.3222006,0.0000295
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl046.smt2,0.3186355,0.0000472
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn904.smt2,0.3050329,0.000046
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn691.smt2,0.3167291,0.0000477
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn469.smt2,0.2921053,0.0000878
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl626.smt2,0.2910836,0.0000291
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1112.smt2,0.298984,0.0000581
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl085.smt2,0.2806061,0.0000603
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn585.smt2,0.3033168,0.0000412
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl961.smt2,0.2930364,0.0000433
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl163.smt2,0.307167,0.0000462
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl484.smt2,0.308753,0.00006
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn480.smt2,0.2587158,0.0000878
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl1115.smt2,0.2945569,0.00004
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn778.smt2,0.2962227,0.0000438
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn425.smt2,0.2715131,0.0000925
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl416.smt2,0.2729258,0.000093
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl674.smt2,0.3185384,0.0000319
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl199.smt2,0.3086683,0.0000418
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl1039.smt2,0.3167119,0.0000469
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl815.smt2,0.3046364,0.0000234
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn346.smt2,0.3092528,0.0000466
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl387.smt2,0.3065019,0.0000453
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl1034.smt2,0.3062974,0.0000452
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl603.smt2,0.3082097,0.0000309
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn979.smt2,0.3013683,0.0000445
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl1047.smt2,0.3040142,0.0000591
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl094.smt2,0.2646275,0.0001026
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl1119.smt2,0.2999593,0.0000408
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl210.smt2,0.2627429,0.0001019
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn182.smt2,0.2768497,0.0000594
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn1095.smt2,0.2878216,0.000086
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn407.smt2,0.2868497,0.0000557
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn647.smt2,0.3096618,0.000031
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn075.smt2,0.2206478,0.000081
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn210.smt2,0.2295205,0.0000835
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn820.smt2,0.2977548,0.0000298
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl241.smt2,0.2381648,0.0000731
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl1149.smt2,0.2865223,0.0000388
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl565.smt2,0.3110376,0.0000469
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1058.smt2,0.3214781,0.0000484
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl1167.smt2,0.3078593,0.0000418
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1294.smt2,0.3067885,0.0000594
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn976.smt2,0.3037659,0.0000457
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn1264.smt2,0.3050148,0.0000413
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl942.smt2,0.2831413,0.0000418
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn1132.smt2,0.3075265,0.0000463
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1196.smt2,0.3132694,0.0000425
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl1179.smt2,0.3082335,0.0000597
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl592.smt2,0.3167521,0.0000317
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl752.smt2,0.3033087,0.0000448
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl110.smt2,0.2959376,0.0000438
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl269.smt2,0.2658852,0.0000906
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl1280.smt2,0.305076,0.0000451
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl1265.smt2,0.2874471,0.0000558
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn663.smt2,0.2999678,0.000023
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl656.smt2,0.3036382,0.0000304
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl919.smt2,0.3056032,0.000046
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl905.smt2,0.2939357,0.0000397
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl1046.smt2,0.3021936,0.0000586
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn485.smt2,0.3106016,0.0000468
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl170.smt2,0.3047178,0.0000414
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl1008.smt2,0.3078583,0.0000463
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn323.smt2,0.3103463,0.0000422
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn031.smt2,0.3018361,0.0001856
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl1261.smt2,0.3058345,0.0000657
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn862.smt2,0.3116729,0.0000312
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1203.smt2,0.3143981,0.0000315
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl1188.smt2,0.3051864,0.0000589
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn921.smt2,0.2973256,0.0000606
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn883.smt2,0.2997755,0.0000643
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl414.smt2,0.2705129,0.0000922
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl855.smt2,0.3078773,0.0000463
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn1152.smt2,0.2562881,0.0001328
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl521.smt2,0.3133335,0.0000471
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn433.smt2,0.2803696,0.0000603
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn1153.smt2,0.2843104,0.000085
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn521.smt2,0.3136996,0.0000473
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn515.smt2,0.3088322,0.0000456
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl708.smt2,0.3161141,0.0000365
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl206.smt2,0.2735869,0.0001048
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl510.smt2,0.3097449,0.000031
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn755.smt2,0.3168612,0.0000318
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1123.smt2,0.3000317,0.0000529
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl261.smt2,0.2722145,0.0000819
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn137.smt2,0.2660999,0.0001032
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl336.smt2,0.3106193,0.0000359
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl427.smt2,0.2796793,0.0000601
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn1068.smt2,0.3079909,0.0000455
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn528.smt2,0.3110903,0.0000468
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl275.smt2,0.2702641,0.0000921
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1088.smt2,0.1688498,0.00002039
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl450.smt2,0.3188406,0.0000319
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn889.smt2,0.3031204,0.0000456
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl257.smt2,0.2716593,0.0000817
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl614.smt2,0.3070246,0.0000354
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl1134.smt2,0.2947424,0.0000886
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl154.smt2,0.2855622,0.000061
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn176.smt2,0.2435645,0.0000894
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn971.smt2,0.29193,0.0000431
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl287.smt2,0.2995783,0.0000579
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1015.smt2,0.3195262,0.0000517
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl335.smt2,0.3097752,0.0000358
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn493.smt2,0.2971888,0.0000894
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn920.smt2,0.3034491,0.000062
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl184.smt2,0.2922981,0.0000568
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn1297.smt2,0.2992832,0.0000642
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn076.smt2,0.2597168,0.0000882
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl702.smt2,0.298615,0.0000298
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn459.smt2,0.314511,0.0000427
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl1096.smt2,0.3156139,0.0000428
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn308.smt2,0.3119369,0.0000312
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn1065.smt2,0.3001606,0.0000644
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn472.smt2,0.2908297,0.0000875
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn520.smt2,0.3131576,0.0000472
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn547.smt2,0.3169031,0.0000366
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn115.smt2,0.2974987,0.000044
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn445.smt2,0.2839307,0.0000609
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl604.smt2,0.305061,0.0000305
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl347.smt2,0.2874917,0.0000586
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn033.smt2,0.3151148,0.0001074
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn378.smt2,0.2984845,0.0000483
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl322.smt2,0.3167105,0.0000317
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn631.smt2,0.2975898,0.0000403
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn212.smt2,0.2696686,0.0000919
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn947.smt2,0.3070796,0.0000462
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn647.smt2,0.3059658,0.0000306
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn572.smt2,0.3092185,0.000031
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl1197.smt2,0.3161292,0.0000317
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/dead_dnd060.smt2,0.3035871,0.0000303
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_icl1211.smt2,0.3044303,0.0000413
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn911.smt2,0.2925601,0.0000433
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_brn1314.smt2,0.2978723,0.0000578
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn531.smt2,0.3048588,0.0000451
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn878.smt2,0.3169558,0.000043
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl761.smt2,0.3074379,0.0000497
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn318.smt2,0.314511,0.0000427
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn366.smt2,0.3131386,0.000064
